date,customer_id,event
2025-03-02,C100189,push_click
2024-12-03,C100727,email_open
2025-02-15,C100057,push_click
2025-08-04,C100007,push_open
2024-10-18,C100572,web_visit
2024-11-15,C100059,push_click
2025-04-23,C100582,push_click
2024-12-22,C100491,push_open
2025-08-28,C100519,email_open
2025-02-26,C100982,push_open
2025-03-16,C100346,push_open
2025-06-14,C101061,email_open
2024-11-23,C101172,web_visit
2025-09-27,C100213,push_click
2025-08-29,C100980,email_open
2025-03-19,C100805,push_click
2025-07-29,C100019,push_open
2025-09-15,C100779,web_visit
2025-09-01,C100837,push_open
2025-07-04,C100336,push_click
2024-10-12,C100062,push_click
2024-11-19,C100434,push_open
2025-02-22,C101047,web_visit
2025-06-20,C100039,push_click
2025-09-08,C100716,push_open
2025-02-27,C100735,email_open
2025-08-31,C100955,email_open
2024-12-25,C100056,push_click
2025-09-20,C101045,email_open
2024-12-20,C100804,push_click
2025-08-07,C100498,push_open
2025-07-23,C100912,push_open
2024-12-13,C100675,web_visit
2025-03-26,C100907,push_open
2025-04-25,C101010,push_click
2025-07-01,C101084,web_visit
2025-02-10,C100671,web_visit
2024-10-21,C101018,web_visit
2024-10-11,C100842,email_open
2025-08-20,C100501,push_click
2025-04-11,C100405,web_visit
2025-04-25,C101077,email_open
2025-06-29,C101168,web_visit
2024-12-02,C100277,email_open
2025-06-28,C100734,email_click
2025-10-01,C100950,web_visit
2025-06-23,C100182,email_click
2024-12-14,C100619,web_visit
2024-10-19,C101071,email_open
2025-05-03,C100643,email_open
2025-04-23,C100503,push_open
2025-01-31,C100559,email_open
2025-08-17,C100706,web_visit
2025-01-31,C101179,email_open
2025-05-11,C100967,email_click
2025-05-17,C100779,email_open
2025-05-21,C100552,email_open
2025-01-10,C101007,email_open
2025-01-05,C100750,push_open
2024-11-28,C100751,email_click
2025-08-03,C100908,push_click
2025-03-05,C100496,email_click
2025-05-10,C100853,email_click
2025-02-14,C100751,push_open
2025-01-20,C100337,web_visit
2025-08-25,C101171,web_visit
2025-10-06,C100079,push_click
2025-06-02,C100446,email_open
2025-02-26,C100585,email_open
2025-08-16,C101177,email_open
2025-08-31,C100660,email_open
2025-07-19,C100947,email_open
2024-11-22,C100868,push_click
2025-08-25,C100770,email_open
2024-12-14,C100943,web_visit
2025-05-18,C100984,push_click
2025-06-13,C101097,push_open
2024-11-14,C100622,email_open
2025-10-07,C100397,push_open
2024-10-09,C100446,email_open
2025-03-27,C101170,push_click
2025-05-23,C100547,push_open
2024-12-29,C100663,web_visit
2024-12-12,C100751,email_click
2025-03-21,C100272,email_open
2025-04-05,C100912,web_visit
2024-11-26,C100805,push_open
2025-07-08,C100963,web_visit
2025-02-19,C100097,push_open
2025-07-14,C100113,push_open
2025-08-04,C100508,web_visit
2025-02-25,C101166,push_click
2024-11-20,C101030,push_open
2024-12-24,C101055,email_open
2025-07-20,C100867,email_open
2025-05-24,C100822,web_visit
2024-10-19,C100632,push_open
2024-10-18,C101152,email_click
2024-11-30,C100427,web_visit
2024-10-14,C100014,web_visit
2025-02-14,C100425,web_visit
2025-06-13,C100261,email_open
2025-01-15,C100275,push_open
2024-11-08,C100424,push_open
2025-08-14,C100716,push_click
2025-06-24,C100803,email_click
2025-05-21,C101123,push_click
2025-08-14,C100857,push_open
2025-02-12,C100238,web_visit
2024-12-03,C100455,email_open
2025-08-13,C101161,web_visit
2025-02-26,C100426,email_open
2024-10-26,C100971,web_visit
2025-06-05,C101144,push_open
2025-03-30,C100754,email_click
2025-01-02,C100818,email_open
2025-07-16,C100396,web_visit
2025-04-28,C100726,push_click
2025-08-01,C100950,push_open
2024-11-16,C101188,push_open
2025-03-02,C100251,email_open
2025-05-02,C100931,push_click
2025-02-11,C100467,web_visit
2025-03-02,C100243,web_visit
2025-06-30,C100311,push_click
2025-08-28,C100756,email_click
2025-07-15,C100236,email_open
2025-08-16,C100267,web_visit
2024-10-31,C100410,email_click
2025-04-26,C100115,web_visit
2025-06-04,C100998,push_open
2025-05-23,C101112,email_click
2025-02-18,C100434,web_visit
2025-02-02,C100211,web_visit
2024-10-31,C100410,email_open
2025-01-24,C100945,web_visit
2025-07-10,C100600,push_click
2025-09-11,C100400,push_click
2024-11-04,C100587,email_open
2024-12-28,C100751,email_click
2025-02-15,C100072,email_open
2024-12-11,C100297,email_click
2024-11-22,C101142,email_click
2025-04-04,C101044,email_open
2025-10-06,C100523,web_visit
2025-01-07,C100939,email_open
2025-08-31,C100373,email_click
2025-09-29,C101057,email_open
2025-01-16,C100708,web_visit
2025-07-05,C100774,push_click
2025-01-25,C101069,push_click
2024-11-04,C100176,push_open
2024-11-02,C101115,push_open
2025-04-02,C100055,email_open
2024-11-22,C101199,push_click
2025-05-02,C100809,push_click
2024-10-25,C100217,push_click
2024-11-22,C100202,push_click
2025-06-21,C100411,web_visit
2025-05-13,C100218,web_visit
2024-12-04,C100494,push_open
2025-06-12,C100092,push_open
2025-04-09,C100689,push_open
2024-12-19,C100091,push_click
2025-03-22,C100347,email_open
2025-02-26,C100885,push_open
2025-03-14,C100290,web_visit
2025-07-20,C100279,email_click
2025-08-23,C101001,email_open
2025-02-26,C100046,push_click
2025-02-18,C101065,push_click
2024-12-18,C100065,push_click
2024-11-13,C100629,web_visit
2025-03-01,C100425,push_click
2024-10-28,C101168,push_click
2025-03-30,C100183,email_open
2024-11-13,C101040,email_open
2025-09-21,C100168,push_click
2025-03-14,C100382,email_click
2024-12-29,C100034,email_open
2024-12-11,C100215,push_open
2025-05-08,C100658,web_visit
2025-03-06,C101072,email_open
2025-03-23,C100623,push_open
2025-04-02,C100814,email_open
2025-01-15,C100633,push_open
2025-07-03,C100577,email_click
2024-12-30,C100165,push_click
2025-01-02,C100435,email_click
2025-05-22,C100047,email_click
2025-03-14,C100474,push_click
2025-07-31,C101137,push_click
2025-07-16,C101181,email_click
2025-01-02,C100180,email_open
2025-01-16,C100284,email_click
2025-02-16,C100005,push_click
2025-08-13,C100160,web_visit
2024-11-05,C100682,push_click
2025-09-26,C101084,email_open
2024-10-14,C100051,web_visit
2025-09-29,C100001,web_visit
2025-08-28,C100549,email_click
2025-02-08,C100789,web_visit
2025-06-27,C101136,email_open
2025-08-11,C100360,push_open
2024-11-28,C100324,email_click
2025-09-28,C100325,push_click
2025-05-15,C100779,push_open
2025-07-06,C100504,push_click
2025-08-28,C100802,email_open
2025-01-16,C100379,email_open
2025-07-05,C100555,email_click
2025-02-21,C101040,push_click
2025-01-08,C100012,email_open
2025-05-15,C100452,email_click
2025-03-01,C100263,web_visit
2024-12-23,C100374,push_click
2025-08-23,C101118,web_visit
2025-07-03,C100799,web_visit
2024-12-13,C100983,push_click
2025-03-08,C100420,email_open
2025-04-03,C100995,email_open
2025-05-22,C100295,email_open
2025-09-28,C100670,email_click
2025-01-20,C100745,web_visit
2024-12-31,C101004,push_open
2025-08-29,C100942,push_click
2025-04-15,C100338,push_open
2025-06-20,C101027,email_click
2025-03-07,C100486,push_click
2025-04-18,C100061,email_open
2025-06-29,C100035,push_click
2025-01-14,C100514,email_click
2025-01-14,C100306,email_click
2025-01-19,C100639,push_click
2024-12-15,C100965,email_open
2025-09-07,C100609,email_click
2025-09-25,C101015,push_click
2025-06-10,C100485,push_click
2024-11-05,C100931,push_open
2025-07-09,C100354,email_open
2025-05-10,C101122,push_click
2025-01-30,C101156,push_open
2024-10-12,C100764,push_open
2025-04-09,C100161,email_open
2025-04-06,C100348,web_visit
2024-10-23,C100872,push_click
2025-06-11,C101024,push_open
2025-09-13,C101155,email_click
2025-02-27,C100495,push_click
2025-07-26,C100663,email_click
2025-05-31,C100970,web_visit
2025-08-05,C101085,push_click
2025-04-25,C100409,web_visit
2025-06-10,C100638,web_visit
2025-03-27,C100548,email_click
2025-03-13,C100131,email_open
2024-12-28,C100872,email_open
2025-09-29,C101003,email_click
2024-12-08,C100520,push_click
2025-07-31,C100404,email_click
2025-03-15,C100218,email_open
2025-07-08,C101073,email_open
2024-12-09,C101094,email_click
2024-12-26,C100604,email_open
2025-02-24,C100725,web_visit
2025-07-02,C100148,web_visit
2025-01-03,C100022,push_click
2025-07-25,C100986,email_open
2025-10-06,C100573,push_open
2025-09-19,C100188,push_open
2025-07-02,C101091,push_click
2025-02-04,C100355,web_visit
2025-04-16,C100528,email_open
2025-08-15,C100092,push_click
2025-09-21,C100828,email_open
2024-12-30,C100974,push_click
2024-12-19,C100193,push_click
2024-10-17,C101078,push_open
2025-02-24,C100295,push_open
2025-05-26,C100269,push_click
2024-10-09,C100851,push_click
2025-02-27,C100926,push_click
2025-06-20,C100627,email_open
2025-03-01,C100272,email_click
2025-01-29,C100315,web_visit
2025-08-19,C100516,push_click
2025-03-30,C100408,push_click
2025-07-28,C100348,push_click
2025-09-13,C100162,push_open
2025-05-22,C100986,push_open
2024-11-17,C100541,web_visit
2024-11-23,C100455,push_open
2025-08-18,C100132,email_open
2025-07-01,C100847,email_open
2025-09-27,C100948,push_click
2024-11-27,C101164,web_visit
2025-01-07,C101059,email_open
2025-06-28,C100131,push_open
2024-12-16,C100320,push_open
2025-05-27,C100940,push_open
2025-02-16,C100052,email_open
2025-06-01,C100206,email_open
2025-06-01,C100619,email_click
2025-03-13,C100631,email_click
2025-06-21,C100819,email_open
2025-01-14,C100550,push_click
2025-02-22,C100119,email_click
2025-01-18,C101056,push_open
2024-11-01,C101114,email_open
2024-12-21,C100077,push_click
2024-11-21,C100486,push_open
2025-03-29,C100680,email_open
2025-04-14,C100051,email_click
2024-12-03,C100874,email_click
2025-05-19,C100651,push_open
2025-03-05,C100825,push_click
2025-04-25,C100989,push_open
2025-05-11,C100029,push_click
2025-07-25,C100324,web_visit
2024-12-11,C100453,push_open
2025-07-19,C101058,web_visit
2025-05-03,C100581,email_click
2025-08-27,C100645,push_click
2025-05-29,C100912,email_open
2025-04-24,C100228,email_open
2024-12-07,C100160,web_visit
2025-09-16,C100325,push_click
2024-11-08,C100015,push_click
2025-05-28,C101015,push_open
2025-05-20,C100922,push_click
2025-03-14,C100588,web_visit
2025-07-18,C100869,email_open
2025-01-19,C101129,web_visit
2025-07-18,C100910,email_open
2024-12-17,C101104,push_open
2025-02-08,C100202,push_open
2024-10-19,C100721,email_open
2025-02-14,C100056,push_click
2025-01-20,C100440,email_open
2025-01-13,C100590,push_open
2025-06-30,C100928,email_open
2025-01-19,C101020,email_click
2025-02-06,C100578,email_click
2025-09-02,C100937,email_open
2024-11-10,C101093,web_visit
2024-11-14,C100414,push_open
2024-10-08,C100716,email_click
2025-01-22,C100722,web_visit
2025-09-02,C101030,push_click
2025-05-29,C100632,push_click
2024-10-08,C100772,web_visit
2024-10-19,C100085,email_click
2025-03-01,C101174,web_visit
2025-02-26,C100817,email_open
2025-10-01,C101037,email_click
2025-06-25,C100450,email_open
2024-10-08,C101117,push_open
2025-06-19,C100899,push_click
2025-03-22,C101144,push_open
2025-08-03,C100270,web_visit
2024-10-19,C100475,email_open
2025-02-26,C100957,push_click
2025-07-12,C101054,push_open
2025-03-02,C100881,push_open
2025-04-20,C100320,email_open
2025-10-05,C100611,push_click
2025-08-26,C100158,web_visit
2025-03-28,C101073,web_visit
2025-07-05,C100668,push_click
2024-10-29,C100173,push_open
2024-11-13,C100044,email_click
2025-07-06,C100403,email_open
2025-09-26,C100590,push_open
2025-05-18,C100420,email_click
2025-01-27,C100905,email_click
2025-07-10,C101040,web_visit
2025-01-28,C100571,web_visit
2025-09-03,C100495,push_open
2025-02-15,C100368,push_click
2025-08-28,C100736,web_visit
2025-04-02,C100181,email_click
2024-12-18,C100809,email_click
2025-08-11,C100849,email_click
2025-09-13,C100763,push_click
2024-10-16,C100837,push_open
2025-01-13,C100831,web_visit
2025-04-13,C100828,email_open
2025-09-11,C101121,push_open
2025-08-29,C100479,email_open
2025-01-24,C100854,email_click
2025-09-07,C100572,email_open
2025-07-01,C100763,push_click
2025-05-22,C100978,email_click
2025-05-18,C100915,email_click
2025-08-14,C100766,email_open
2025-09-09,C100941,push_open
2025-03-26,C100164,web_visit
2024-11-08,C100482,push_open
2024-11-01,C100605,web_visit
2024-10-17,C101108,web_visit
2024-11-06,C100540,email_open
2025-08-29,C100806,email_click
2025-07-13,C101047,push_open
2025-09-08,C100881,email_click
2024-11-19,C100861,push_click
2024-12-03,C100483,email_click
2024-12-26,C100031,email_click
2025-08-15,C100093,push_open
2025-03-02,C100780,push_click
2025-01-08,C100883,email_open
2025-03-17,C100293,email_open
2024-10-12,C100063,email_click
2025-08-16,C101014,email_click
2025-02-22,C101128,push_open
2024-11-30,C101039,push_open
2025-01-14,C100386,push_click
2025-03-02,C101016,push_click
2025-07-21,C100555,push_open
2025-05-06,C100379,push_open
2025-09-10,C100597,push_open
2025-03-03,C100456,push_click
2024-11-11,C100352,email_open
2025-06-21,C100195,push_click
2024-12-18,C100751,push_open
2024-12-04,C101079,email_click
2024-11-12,C100835,email_open
2025-06-27,C100829,push_open
2025-05-15,C100680,push_click
2025-01-04,C100056,push_open
2025-07-04,C100701,web_visit
2024-12-15,C100445,email_open
2025-08-28,C100728,email_open
2025-05-03,C100091,push_open
2025-10-03,C100898,email_click
2025-04-26,C100485,email_click
2025-01-29,C101182,web_visit
2024-12-19,C100839,push_click
2024-12-17,C100666,push_open
2025-07-09,C100450,push_open
2024-12-22,C101100,push_open
2025-08-24,C100227,email_open
2025-08-27,C100095,email_open
2024-11-21,C100134,email_click
2025-02-21,C100895,email_open
2025-01-20,C100229,email_click
2025-03-06,C100366,email_click
2025-06-29,C100801,email_open
2025-03-06,C100340,push_click
2025-04-11,C100457,email_open
2025-09-18,C100652,email_click
2025-09-28,C100381,email_click
2025-09-29,C100075,push_open
2025-06-20,C100159,push_click
2025-07-07,C100387,push_click
2025-01-24,C101070,email_open
2025-07-07,C100433,push_open
2025-04-26,C100910,web_visit
2024-11-17,C100481,push_click
2025-07-18,C101109,email_click
2025-03-01,C100088,web_visit
2025-07-18,C100036,push_open
2025-09-26,C100293,email_click
2025-06-22,C101057,push_open
2025-09-30,C100193,push_open
2025-02-04,C100780,email_open
2025-04-20,C100572,push_open
2024-12-10,C100704,email_open
2024-12-20,C100342,push_open
2025-05-14,C100486,push_click
2025-09-25,C100871,push_open
2024-10-27,C100361,push_click
2025-09-21,C100040,push_open
2025-10-01,C100735,email_click
2025-09-14,C100664,email_open
2024-12-13,C100446,email_click
2025-08-04,C100418,email_click
2024-11-21,C101021,push_open
2024-12-23,C101051,email_click
2025-04-14,C101025,push_open
2025-10-01,C100805,email_click
2025-07-23,C100243,email_open
2025-06-04,C100791,push_click
2025-10-02,C100512,web_visit
2025-01-17,C100142,email_open
2025-06-03,C100718,email_open
2024-12-08,C100481,web_visit
2024-11-16,C101006,email_open
2025-07-27,C100995,email_click
2025-08-24,C100321,push_click
2025-01-30,C100388,web_visit
2025-03-05,C100210,email_click
2025-06-16,C100691,push_open
2025-03-03,C101141,email_open
2025-03-10,C100374,email_open
2025-04-24,C100012,email_click
2025-09-29,C100332,push_open
2025-01-09,C100379,push_click
2025-02-27,C100650,push_open
2025-03-19,C100417,web_visit
2024-11-27,C101022,push_open
2025-06-24,C100320,push_open
2025-05-03,C100804,push_click
2025-07-14,C100712,push_open
2025-04-11,C100985,push_open
2025-05-03,C101036,email_open
2025-05-18,C100304,email_open
2025-02-26,C100829,push_click
2025-07-31,C100544,push_click
2024-11-11,C100883,email_open
2025-01-13,C100711,push_click
2024-10-19,C100428,push_click
2024-12-09,C100256,web_visit
2025-03-08,C100974,email_open
2025-01-02,C101006,email_click
2025-05-25,C100901,push_click
2024-12-11,C100373,web_visit
2025-04-28,C100211,web_visit
2025-07-25,C101103,email_click
2024-11-05,C100684,email_open
2025-07-23,C100459,email_click
2025-06-02,C100976,push_click
2025-04-29,C100559,push_click
2024-10-19,C100384,push_open
2025-04-26,C100741,web_visit
2025-01-29,C100953,email_click
2025-09-24,C100878,email_click
2024-10-28,C100928,email_open
2025-08-03,C100342,email_click
2024-12-30,C101019,web_visit
2025-03-29,C100531,push_click
2025-06-01,C100769,email_open
2024-12-04,C100386,web_visit
2025-06-15,C101099,email_open
2024-10-30,C100121,push_click
2025-04-14,C100883,email_click
2025-06-27,C100218,email_open
2025-06-11,C100586,web_visit
2025-05-24,C100985,push_click
2025-03-29,C100014,web_visit
2025-02-26,C100087,web_visit
2025-07-29,C100526,web_visit
2025-04-02,C101127,email_click
2025-06-30,C100904,email_click
2025-05-18,C101173,push_click
2025-04-26,C100654,email_click
2024-11-30,C101092,email_open
2024-12-14,C100032,email_open
2025-04-28,C100760,push_click
2025-08-06,C100401,web_visit
2025-06-04,C100522,email_click
2024-10-31,C100125,email_click
2024-12-24,C100413,email_click
2025-01-22,C100344,push_click
2025-05-16,C100075,email_open
2025-08-23,C100773,email_open
2025-02-17,C100237,email_click
2025-05-26,C100264,web_visit
2024-11-08,C100804,email_open
2024-12-29,C100541,email_open
2025-08-21,C100814,push_open
2025-03-11,C101061,push_open
2025-02-27,C100181,push_click
2025-07-03,C100866,push_open
2024-10-21,C100741,push_click
2025-08-16,C101047,email_click
2025-06-28,C100096,push_open
2025-05-01,C100860,push_open
2025-03-20,C100460,push_open
2024-11-10,C100366,push_click
2025-03-11,C100965,email_open
2025-07-09,C100259,email_open
2025-01-22,C100891,web_visit
2025-05-07,C100608,email_click
2024-11-22,C100681,email_click
2025-01-17,C100631,push_open
2024-11-11,C101061,email_open
2025-05-03,C100990,email_click
2025-09-27,C100029,push_open
2025-03-13,C100123,email_click
2025-03-24,C100022,email_click
2024-12-11,C100515,push_click
2025-09-19,C100478,web_visit
2025-05-11,C100481,email_click
2025-07-31,C100894,push_click
2025-03-31,C100944,web_visit
2025-06-05,C100358,push_open
2025-03-23,C100275,push_click
2025-04-20,C100464,email_open
2024-11-19,C100794,web_visit
2025-04-12,C100493,push_open
2025-04-16,C100143,push_open
2025-07-01,C100862,email_open
2025-05-05,C100476,web_visit
2025-08-01,C100125,email_click
2025-01-15,C101190,email_click
2025-04-19,C100683,email_click
2025-02-05,C100935,push_open
2025-08-21,C100135,push_click
2024-11-16,C101021,push_open
2025-07-27,C100741,email_open
2024-10-26,C100793,push_open
2025-03-12,C100502,email_open
2025-03-29,C100425,push_open
2024-12-20,C101058,push_open
2024-11-06,C101028,web_visit
2024-12-02,C101024,web_visit
2024-12-01,C100152,email_open
2025-07-17,C101097,web_visit
2025-04-26,C100390,push_click
2024-11-08,C100438,email_click
2025-03-21,C100106,email_click
2025-01-17,C100678,push_open
2025-06-01,C100212,email_open
2024-11-13,C100932,email_click
2025-08-16,C100195,push_open
2024-10-13,C100169,email_open
2025-09-15,C101024,web_visit
2025-03-09,C100682,web_visit
2025-06-01,C100942,email_click
2025-03-21,C100166,email_click
2025-08-09,C101196,email_open
2025-02-18,C100029,web_visit
2025-07-15,C100719,push_click
2024-10-17,C100299,email_open
2025-06-27,C100308,push_open
2025-02-02,C100983,email_open
2025-02-15,C100246,push_click
2025-07-25,C100386,push_click
2025-08-17,C100292,email_open
2025-04-14,C100614,push_click
2025-07-01,C100063,web_visit
2024-10-26,C100497,email_click
2024-11-22,C101082,web_visit
2025-04-16,C100227,push_click
2025-06-01,C100224,email_click
2025-03-11,C100442,email_click
2025-03-12,C100345,push_click
2024-12-07,C100313,web_visit
2024-12-30,C100141,email_click
2025-04-07,C100973,web_visit
2025-08-29,C100546,push_open
2025-06-02,C100037,web_visit
2025-02-15,C100009,push_click
2025-03-30,C100854,push_click
2025-07-22,C100358,email_click
2024-11-22,C100053,push_open
2025-02-01,C100964,email_open
2025-03-28,C100342,push_open
2024-12-22,C100573,push_open
2025-07-19,C100761,email_click
2025-09-29,C100307,email_open
2025-08-21,C100563,push_click
2025-03-16,C100926,push_open
2025-09-17,C100624,email_click
2024-10-14,C100435,push_click
2025-02-24,C101139,push_open
2024-12-20,C100972,email_click
2025-01-06,C100332,web_visit
2024-10-24,C100296,email_open
2025-07-27,C100756,email_click
2025-08-27,C101036,web_visit
2025-05-26,C100244,web_visit
2025-03-15,C100688,web_visit
2025-05-07,C100858,push_open
2025-08-01,C100665,web_visit
2025-03-24,C100918,push_click
2025-01-21,C100233,email_open
2025-02-20,C100029,web_visit
2024-12-09,C101089,email_click
2025-05-09,C100799,web_visit
2024-11-25,C101159,email_open
2025-09-06,C100935,email_click
2025-04-01,C100628,web_visit
2025-09-27,C100514,email_open
2025-06-26,C100594,push_open
2024-11-20,C100739,push_click
2025-05-16,C100323,email_click
2024-11-19,C100299,web_visit
2025-09-09,C100155,push_open
2025-07-16,C100601,web_visit
2024-11-07,C100871,email_click
2025-08-10,C100835,email_open
2025-03-29,C100739,web_visit
2025-05-20,C100041,push_open
2025-05-25,C100070,push_open
2025-08-11,C100056,push_open
2024-12-03,C100216,email_click
2025-07-04,C100049,push_open
2024-11-09,C100125,email_click
2024-11-24,C100349,email_open
2025-08-12,C100992,push_open
2025-01-28,C100622,email_open
2025-09-25,C100102,push_click
2025-04-21,C100843,push_open
2025-10-04,C100654,email_click
2025-06-01,C100183,web_visit
2025-09-26,C100451,push_click
2025-03-24,C100461,push_open
2025-09-08,C100212,push_open
2024-10-18,C100559,push_open
2025-02-13,C100727,web_visit
2025-05-05,C100168,push_open
2024-12-26,C100306,web_visit
2025-02-28,C100902,email_click
2025-01-28,C100553,push_open
2024-12-16,C100087,push_open
2024-12-15,C100666,push_click
2025-05-28,C100926,email_click
2025-05-16,C100074,email_click
2025-02-05,C101118,web_visit
2025-07-04,C100635,push_click
2025-07-30,C100615,email_open
2025-09-04,C100149,push_open
2025-02-21,C100134,email_click
2025-07-29,C100010,push_click
2025-05-30,C100406,push_open
2024-10-13,C100626,web_visit
2025-04-02,C100170,email_click
2025-07-09,C100153,email_open
2025-02-06,C100139,push_click
2025-06-18,C100809,push_click
2025-01-18,C100923,push_click
2025-09-24,C100979,push_click
2024-11-28,C100612,push_open
2025-05-09,C100377,email_click
2024-12-26,C100204,email_click
2024-11-08,C100333,email_click
2025-06-08,C100156,push_open
2025-06-03,C100073,email_click
2025-09-05,C100861,email_click
2024-12-31,C100869,email_click
2024-10-11,C100793,email_click
2025-01-08,C100318,push_click
2025-01-16,C100640,email_open
2025-09-24,C100024,push_open
2025-03-21,C100130,email_open
2025-05-30,C100277,push_click
2025-01-02,C100318,email_open
2024-12-01,C100917,web_visit
2025-09-04,C100471,push_click
2025-03-06,C100496,push_click
2025-07-15,C101065,email_open
2025-05-29,C101010,web_visit
2025-05-26,C101185,email_open
2025-08-26,C100768,web_visit
2024-10-21,C100255,push_click
2024-10-13,C101091,web_visit
2025-09-16,C100523,email_open
2025-02-17,C100295,push_click
2025-10-04,C101196,email_open
2025-07-12,C100686,web_visit
2025-09-03,C100263,email_open
2025-06-24,C100722,push_click
2025-06-19,C100823,web_visit
2024-10-09,C100499,push_open
2025-03-31,C101149,push_open
2025-05-10,C101033,email_open
2025-07-26,C100388,push_click
2025-03-29,C100534,email_open
2024-12-21,C100713,web_visit
2024-11-26,C100069,push_open
2025-03-24,C100700,push_open
2024-12-05,C100072,email_click
2025-01-06,C100212,email_open
2025-05-10,C100123,web_visit
2025-07-16,C100980,email_open
2025-03-13,C100047,web_visit
2025-09-18,C101147,push_click
2024-11-11,C100607,email_click
2025-10-07,C100232,push_open
2025-09-10,C101047,push_open
2025-06-17,C100642,push_open
2025-08-06,C100972,email_open
2024-12-23,C100204,push_open
2025-04-21,C100072,email_open
2024-11-29,C100755,push_open
2024-11-27,C100686,push_open
2025-09-20,C100616,email_click
2024-10-19,C100769,email_click
2025-02-13,C100725,push_open
2025-02-27,C100074,push_open
2024-10-27,C100177,push_click
2025-08-20,C100038,push_open
2025-08-06,C100933,push_open
2025-04-30,C101115,push_open
2025-07-21,C101103,email_open
2025-09-03,C101098,push_open
2025-02-01,C100251,web_visit
2025-01-02,C100740,push_click
2025-02-10,C100313,email_click
2025-03-20,C100927,email_open
2025-05-13,C100208,web_visit
2024-10-25,C100895,push_open
2025-08-12,C100429,email_click
2024-12-03,C100745,web_visit
2025-07-16,C100287,push_click
2025-06-25,C100302,push_click
2024-11-26,C100114,push_click
2025-08-17,C101082,web_visit
2025-07-22,C100060,push_open
2025-10-04,C100947,email_open
2025-01-17,C100027,push_click
2024-10-29,C101132,push_open
2025-03-18,C100504,web_visit
2024-10-24,C100485,web_visit
2024-12-31,C100200,web_visit
2025-07-31,C100152,push_open
2025-06-22,C100348,web_visit
2024-10-08,C101022,email_click
2024-10-16,C100787,email_click
2024-12-09,C100381,email_click
2024-10-15,C100756,email_click
2025-02-28,C100304,email_click
2025-05-21,C100143,email_open
2025-02-02,C100585,web_visit
2024-12-11,C101156,email_click
2025-02-14,C100017,push_click
2025-06-04,C100807,email_click
2024-11-26,C100526,web_visit
2025-04-25,C100479,email_click
2025-07-08,C100656,web_visit
2025-05-19,C100772,email_open
2025-09-12,C100652,email_open
2025-06-29,C100516,email_click
2024-12-07,C100976,email_open
2024-12-20,C100539,email_open
2025-06-17,C100878,web_visit
2025-06-02,C100153,web_visit
2025-01-04,C100142,web_visit
2024-12-19,C100014,email_click
2025-06-01,C101002,web_visit
2024-10-17,C100890,web_visit
2024-11-24,C101065,push_click
2024-11-14,C100654,email_open
2025-06-12,C100341,email_click
2025-02-22,C101073,email_open
2025-05-26,C100335,push_open
2025-04-08,C100730,email_click
2025-10-04,C100514,email_open
2024-12-26,C101116,email_open
2025-04-29,C100343,web_visit
2025-04-08,C101021,email_open
2025-09-23,C100561,push_open
2025-07-07,C100305,email_open
2025-09-22,C100022,web_visit
2025-03-15,C101055,push_open
2024-12-19,C100072,email_click
2025-01-20,C100492,push_open
2025-03-16,C101155,push_open
2025-08-26,C100318,email_click
2024-10-11,C101111,push_click
2025-01-21,C100796,web_visit
2025-01-13,C100522,push_click
2025-02-24,C100927,email_click
2025-01-21,C100384,push_click
2025-07-18,C100171,email_click
2025-03-14,C100833,push_open
2025-03-29,C100422,web_visit
2025-03-15,C100122,push_open
2024-11-22,C101007,push_open
2025-08-03,C100885,push_click
2025-07-09,C100317,email_open
2025-05-05,C101147,push_click
2025-03-19,C100892,push_click
2025-04-15,C101061,email_click
2024-12-23,C101105,push_click
2025-01-09,C101071,push_click
2025-09-27,C100772,push_click
2025-01-11,C101057,push_open
2025-02-25,C100696,push_click
2024-12-13,C100950,email_open
2025-07-18,C100144,email_click
2025-06-05,C101090,push_click
2025-03-01,C100264,email_open
2025-07-26,C101129,email_click
2025-08-16,C100831,email_open
2025-04-10,C100002,push_click
2025-02-20,C100486,web_visit
2024-10-20,C100582,web_visit
2025-08-22,C100821,push_click
2025-04-18,C100387,push_open
2025-10-03,C100447,push_click
2025-06-27,C100547,email_open
2025-01-04,C100323,push_click
2025-03-13,C100684,web_visit
2025-03-09,C100798,push_click
2025-06-14,C100175,email_click
2025-06-22,C101022,email_open
2025-01-15,C101162,email_open
2025-04-05,C100264,email_open
2024-11-30,C100747,web_visit
2025-08-30,C100804,email_click
2025-05-03,C100854,push_click
2024-10-20,C101055,push_click
2025-09-18,C100087,email_open
2025-08-27,C100901,push_click
2025-01-31,C100942,push_click
2025-01-19,C100833,push_click
2025-03-16,C101162,email_click
2025-08-22,C100761,push_open
2025-06-17,C100537,web_visit
2025-01-09,C100894,web_visit
2024-12-18,C101084,email_open
2025-09-23,C100076,push_click
2025-01-09,C100758,email_open
2025-01-23,C100266,push_open
2025-09-14,C101002,email_click
2025-01-07,C101033,push_open
2024-12-03,C100652,web_visit
2025-09-20,C100291,push_open
2025-07-30,C100434,web_visit
2025-06-28,C100520,email_click
2025-09-19,C100491,push_open
2025-01-03,C100814,web_visit
2025-07-23,C100035,web_visit
2025-09-12,C101096,email_open
2024-12-30,C100934,email_click
2024-10-18,C100348,email_open
2025-08-16,C100969,email_click
2024-10-14,C100449,push_click
